27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 02.05.2020 00:03:38.3560000; 
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.0050000; 12.05.2020 09:52:06.1940000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.0050000; 12.05.2020 09:52:06.2260000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.0050000; 12.05.2020 09:52:06.2980000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 12.05.2020 09:52:05.3780000; 12.05.2020 09:52:05.5820000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 12.05.2020 09:52:05.3780000; 12.05.2020 09:52:05.5820000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 12.05.2020 09:52:05.3800000; 12.05.2020 09:52:05.5840000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 12.05.2020 09:52:05.3800000; 12.05.2020 09:52:05.5840000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 12.05.2020 09:52:05.3820000; 12.05.2020 09:52:05.5860000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 12.05.2020 09:52:05.3820000; 12.05.2020 09:52:05.5860000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.3770000; 12.05.2020 09:52:06.5380000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.3770000; 12.05.2020 09:52:06.5540000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.3770000; 12.05.2020 09:52:06.5700000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.3770000; 12.05.2020 09:52:06.5860000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 12.05.2020 09:52:05.3770000; 12.05.2020 09:52:06.6020000
10621; Canale 1: L'asse Z_1_ è sul finecorsa software  ; sinumerik_alarm_nck; 12.05.2020 10:17:15.8010000; 12.05.2020 10:19:10.7070000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 12.05.2020 13:47:47.3350000; 12.05.2020 13:48:03.6580000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 12.05.2020 13:51:05.4120000; 12.05.2020 13:51:12.2370000
704334; Anomalia presente al magazzino utensili ausiliarió; sinumerik_alarm_plc_pmc; 12.05.2020 12:51:42.7980000; 12.05.2020 12:52:14.9100000
704048; ; sinumerik_alarm_plc_pmc; 12.05.2020 13:08:18.3060000; 12.05.2020 13:08:23.4700000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 14:08:18.8080000; 12.05.2020 14:08:23.8680000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 14:08:18.8090000; 12.05.2020 14:08:23.8690000
704048; ; sinumerik_alarm_plc_pmc; 12.05.2020 13:08:36.6180000; 12.05.2020 13:08:39.8490000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 14:08:37.2300000; 12.05.2020 14:08:40.2410000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 14:08:37.2300000; 12.05.2020 14:08:40.2420000
66011; Selezione utensile: utensile selezionato 5210 manca o è bloccato  ==>>  canale 1 set N26600; sinumerik_alarm_nck; 12.05.2020 13:27:52.3010000; 12.05.2020 13:32:50.3020000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 12.05.2020 13:27:52.4310000; 12.05.2020 13:32:50.5870000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 14:27:52.9280000; 12.05.2020 14:32:50.8730000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 12.05.2020 14:03:45.7720000; 12.05.2020 14:04:15.6910000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 15:03:49.5930000; 12.05.2020 15:03:57.7710000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 12.05.2020 15:03:49.6290000; 12.05.2020 15:03:57.9920000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 12.05.2020 14:04:26.8350000; 12.05.2020 14:04:29.3280000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 12.05.2020 14:04:30.5900000; 12.05.2020 14:04:31.8540000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 15:04:42.7560000; 12.05.2020 15:04:56.4050000
754801; Zona di protezione magazzino supplementare OK   manca; sinumerik_alarm_plc_pmc; 12.05.2020 15:04:42.7570000; 12.05.2020 15:04:56.4050000
66341; Utensile 5210: lunghezza taglio utensile > lunghezza curva di inviluppo ==>> canale 3 blocco N2195; sinumerik_alarm_nck; 12.05.2020 14:07:31.2930000; 12.05.2020 14:07:37.0870000
511303; Allarme SET da canale NC 3 attivo; sinumerik_alarm_plc_pmc; 12.05.2020 14:07:31.4180000; 12.05.2020 14:07:37.4190000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 12.05.2020 15:07:32.0790000; 12.05.2020 15:07:38.3170000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 13.05.2020 09:56:40.0940000; 13.05.2020 09:56:50.5170000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 13.05.2020 10:56:44.2060000; 13.05.2020 10:56:49.7030000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 13.05.2020 10:56:51.4550000; 13.05.2020 10:56:51.8550000
754820; Dati utensile presenti in pinza 1   manca; sinumerik_alarm_plc_pmc; 13.05.2020 10:56:53.4380000; 13.05.2020 10:56:54.0540000
27002; Asse X_1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:36.9170000; 13.05.2020 09:57:37.1210000
27002; Asse Y_1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:36.9170000; 13.05.2020 09:57:37.1210000
27002; Asse A_1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:36.9250000; 13.05.2020 09:57:37.1290000
27002; Asse SP1 test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:36.9250000; 13.05.2020 09:57:37.1290000
27002; Asse Z_1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:36.9270000; 13.05.2020 09:57:37.1310000
27002; Asse B_1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:36.9270000; 13.05.2020 09:57:37.1310000
201798; Asse B_1_ DRV_3.14:2 (15), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:36.9180000; 13.05.2020 09:57:37.9710000
201798; Asse A_1_ DRV_3.14:3 (17), Componente NX_104 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:36.9180000; 13.05.2020 09:57:37.9860000
201798; Asse X_1_ DRV_3.3:3 (11), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:36.9190000; 13.05.2020 09:57:38.1140000
201798; Asse Y_1_ DRV_3.3:5 (12), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:36.9190000; 13.05.2020 09:57:38.1300000
201798; Asse Z_1_ DRV_3.3:4 (13), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:36.9190000; 13.05.2020 09:57:38.1460000
201798; Asse SP1 DRV_3.3:7 (18), Componente NCU_01 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:36.9190000; 13.05.2020 09:57:38.2110000
27002; Asse ZM1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:37.2790000; 13.05.2020 09:57:37.4830000
27002; Asse Y_2_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:37.2790000; 13.05.2020 09:57:37.4830000
27002; Asse ES1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:37.2810000; 13.05.2020 09:57:37.4850000
27002; Asse E_1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:37.2810000; 13.05.2020 09:57:37.4850000
27002; Asse Q_1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:37.2830000; 13.05.2020 09:57:37.4870000
27002; Asse EL1_ test stop in corso; sinumerik_alarm_nck; 13.05.2020 09:57:37.2830000; 13.05.2020 09:57:37.4870000
704333; Anomalia TDI al caricamento/scaricamento dell'utensile di PLC; sinumerik_alarm_plc_pmc; 13.05.2020 09:57:37.3280000; 13.05.2020 09:57:57.7310000
201798; Asse Q_1_ DRV_3.15:2 (22), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:37.2780000; 13.05.2020 09:57:38.4110000
201798; Asse EL1_ DRV_3.15:4 (24), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:37.2780000; 13.05.2020 09:57:38.4260000
201798; Asse ES1_ DRV_3.15:6 (26), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:37.2780000; 13.05.2020 09:57:38.4420000
201798; Asse E_1_ DRV_3.15:5 (28), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:37.2780000; 13.05.2020 09:57:38.4580000
201798; Asse ZM1_ DRV_3.15:3 (30), Componente NX_105 (1):SI Motion P1 (CU): Stop di prova per sorveglianze di movimento in corso.; fhy101011_05103400; 13.05.2020 09:57:37.2780000; 13.05.2020 09:57:38.4740000
754847; Creare dati utensile su punto di caricamento avviso di fine ciclo   manca; sinumerik_alarm_plc_pmc; 13.05.2020 10:57:41.5550000; 13.05.2020 10:57:56.0490000
6560; Formato dati non consentito; sinumerik_alarm_nck; 13.05.2020 10:00:43.1060000; 13.05.2020 10:03:09.7730000
14014; Canale 1: Programma selezionato 09- non esistente oppure in editazione; sinumerik_alarm_nck; 13.05.2020 10:15:03.6460000; 13.05.2020 10:15:55.1030000
510217; Selezione programma canale 1: anomalia selezione programma pezzi; sinumerik_alarm_plc_pmc; 13.05.2020 10:15:03.8700000; 13.05.2020 10:20:10.8930000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.05.2020 11:15:04.5830000; 13.05.2020 11:20:11.2620000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:40.6320000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:40.8400000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:41.0400000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:41.2080000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:41.4480000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:41.6240000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:41.8240000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:42; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:42.2400000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:42.4400000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:42.5760000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:43.6090000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:44.0130000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:44.1810000; 13.05.2020 10:24:49.4830000
510005; Rese BAG non confermato da NC; sinumerik_alarm_plc_pmc; 13.05.2020 10:24:44.3470000; 13.05.2020 10:24:49.6970000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:45.4130000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:45.6210000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:45.8290000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:46.0370000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:46.2370000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:46.4450000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:46.6530000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:46.8210000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:47.0300000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:47.2380000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:47.4380000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:47.6460000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:47.8220000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:48.0220000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:48.2300000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:48.4380000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:48.6380000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:48.8460000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:49.0140000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:49.2220000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:49.4300000; 13.05.2020 10:24:49.4830000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:49.6380000; 13.05.2020 10:24:49.7560000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:49.8540000; 13.05.2020 10:24:50.0920000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:50.0380000; 13.05.2020 10:24:50.0920000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:50.2460000; 13.05.2020 10:24:50.3920000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:50.4220000; 13.05.2020 10:24:50.4400000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:50.6380000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:50.8550000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:51.0230000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:51.2310000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:51.4310000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:51.6390000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:51.8440000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:52.0440000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:52.2200000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:52.4200000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:52.6280000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:52.8360000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:53.0440000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:53.2440000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:53.4200000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:53.6200000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:53.8280000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:54.0280000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:54.2360000; 13.05.2020 10:24:54.4650000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 10:24:54.6490000; 13.05.2020 10:24:57.9540000
16420; Canale 1: Blocco 251: asse X_1/X_1_ programmato più volte; sinumerik_alarm_nck; 13.05.2020 10:45:48.6000000; 13.05.2020 10:46:12.4800000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 13.05.2020 10:47:29.6910000; 13.05.2020 10:48:07.2920000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 13.05.2020 10:47:29.9220000; 13.05.2020 10:48:07.7950000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.05.2020 11:47:30.2700000; 13.05.2020 11:48:08.1080000
14080; Canale 1: Blocco 96: destinazione del salto T_48180 non trovata; sinumerik_alarm_nck; 13.05.2020 10:48:22.8970000; 13.05.2020 10:48:28.0460000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 13.05.2020 10:50:08.2780000; 13.05.2020 10:50:22.2860000
752828; Pressostato analogico pressione HDK, smontato  DB1800.dbx39.1 manca; sinumerik_alarm_plc_pmc; 13.05.2020 11:50:08.6270000; 13.05.2020 11:50:22.2560000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.05.2020 11:50:08.6280000; 13.05.2020 11:50:22.7250000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.05.2020 11:50:08.6280000; 13.05.2020 11:50:22.7250000
66195; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[3] /- Tol ==>> canale 1 blocco N300; sinumerik_alarm_nck; 13.05.2020 10:51:36.6470000; 13.05.2020 10:51:50.4930000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 13.05.2020 10:51:36.8740000; 13.05.2020 10:52:08.5900000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.05.2020 11:51:37.1860000; 13.05.2020 11:52:08.8560000
14155; Canale 3: Blocco N40 definizione del frame di base non valida per offset portautensile; sinumerik_alarm_nck; 13.05.2020 10:52:33.0060000; 13.05.2020 10:52:33.4700000
14155; Canale 3: Blocco N40 definizione del frame di base non valida per offset portautensile; sinumerik_alarm_nck; 13.05.2020 10:52:33.4880000; 13.05.2020 10:52:35.0320000
703321; Pezzo RTB non serrato, se utensile in uso; sinumerik_alarm_plc_pmc; 13.05.2020 12:56:05.5030000; 13.05.2020 12:56:07.1650000
752828; Pressostato analogico pressione HDK, smontato  DB1800.dbx39.1 manca; sinumerik_alarm_plc_pmc; 13.05.2020 13:56:05.7490000; 13.05.2020 13:56:07.1370000
753838; Anomalia canale 1  DB2500.DBX0.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.05.2020 13:56:05.7500000; 13.05.2020 13:56:07.1380000
753839; Anomalia canale 2  DB2500.DBX100.3 Stato 0 manca; sinumerik_alarm_plc_pmc; 13.05.2020 13:56:05.7500000; 13.05.2020 13:56:07.1380000
14011; Canale 1: Blocco 452 programma ELSE4 non esistente o in editazione; sinumerik_alarm_nck; 13.05.2020 12:57:39.6290000; 13.05.2020 12:57:50.2020000
16927; Canale 1: Azione 'Cambio al modo operativo manuale' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 13:07:31.5050000; 13.05.2020 13:07:32.0320000
16927; Canale 1: Azione 'Cambio al modo operativo di programma' non consentita con elaborazione interrupt attiva; sinumerik_alarm_nck; 13.05.2020 13:08:17.4190000; 13.05.2020 13:08:18.7730000
66196; Mandrino 1: lunghezza dell'utensile L2 <> lunghezza di riferimento: G_Spi1_Control_L2_D[4] /- Tol ==>> canale 1 blocco N240; sinumerik_alarm_nck; 13.05.2020 13:36:57.3370000; 13.05.2020 13:37:12.9010000
510219; Allarme SET da canale NC 1 attivo; sinumerik_alarm_plc_pmc; 13.05.2020 13:36:57.5650000; 13.05.2020 13:37:28.1940000
