27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.0670000; 05.03.2020 06:22:53.2710000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.0670000; 05.03.2020 06:22:53.2710000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.0520000; 05.03.2020 06:22:54.1150000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.0520000; 05.03.2020 06:22:54.1280000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.0540000; 05.03.2020 06:22:54.2240000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.0540000; 05.03.2020 06:22:54.2400000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.0540000; 05.03.2020 06:22:54.2560000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.0530000; 05.03.2020 06:22:54.3280000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.4310000; 05.03.2020 06:22:53.6350000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.4310000; 05.03.2020 06:22:53.6350000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.4330000; 05.03.2020 06:22:53.6370000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.4330000; 05.03.2020 06:22:53.6370000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.4350000; 05.03.2020 06:22:53.6390000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 05.03.2020 06:22:53.4350000; 05.03.2020 06:22:53.6390000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.4240000; 05.03.2020 06:22:54.5750000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.4240000; 05.03.2020 06:22:54.5900000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.4240000; 05.03.2020 06:22:54.6070000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.4240000; 05.03.2020 06:22:54.6230000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 05.03.2020 06:22:53.4240000; 05.03.2020 06:22:54.6380000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:32.0430000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:32.2110000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:32.4190000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:32.6190000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:32.8270000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:33.0270000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:33.2270000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:33.4270000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:33.6350000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:33.8350000; 05.03.2020 08:06:34.1570000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:34.0350000; 05.03.2020 08:06:34.1570000
16927; Kanal 3: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 08:06:34.2350000; 05.03.2020 08:06:36.3270000
67308; WZ-Lader: EL/ES/E-Achse im Störbereich Q-Achse (Werkzeug - Magazin)  ==>> Kanal 3 Satz N601045; sinumerik_alarm_nck; 05.03.2020 08:13:19.4290000; 05.03.2020 08:13:46.2330000
511303; SET-Alarm von NC Kanal 3 aktiv; sinumerik_alarm_plc_pmc; 05.03.2020 08:13:19.6230000; 05.03.2020 08:13:46.2930000
67308; WZ-Lader: EL/ES/E-Achse im Störbereich Q-Achse (Werkzeug - Magazin)  ==>> Kanal 3 Satz N601045; sinumerik_alarm_nck; 05.03.2020 08:43:04.2740000; 05.03.2020 08:43:10.3970000
511303; SET-Alarm von NC Kanal 3 aktiv; sinumerik_alarm_plc_pmc; 05.03.2020 08:43:04.4790000; 05.03.2020 08:43:10.4920000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 05.03.2020 09:23:57.2570000; 05.03.2020 09:24:00.2380000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 05.03.2020 09:29:08.3660000; 05.03.2020 09:29:09.9670000
510008; Vorsicht Crashgefahr! Achsen wurden in JOG verfahren und repositionieren auf kürzesten Weg zurück!; sinumerik_alarm_plc_pmc; 05.03.2020 10:19:16.9030000; 05.03.2020 10:19:21.9880000
67308; WZ-Lader: EL/ES/E-Achse im Störbereich Q-Achse (Werkzeug - Magazin)  ==>> Kanal 3 Satz N601045; sinumerik_alarm_nck; 05.03.2020 10:19:55.3530000; 05.03.2020 10:19:57.5350000
511303; SET-Alarm von NC Kanal 3 aktiv; sinumerik_alarm_plc_pmc; 05.03.2020 10:19:55.4010000; 05.03.2020 10:19:57.7000000
15350; Kanal 1: Satz N498210 Suchziel nicht gefunden; sinumerik_alarm_nck; 05.03.2020 10:45:42.9460000; 05.03.2020 10:45:49.7110000
15350; Kanal 1: Satz N498210 Suchziel nicht gefunden; sinumerik_alarm_nck; 05.03.2020 10:46:31.3050000; 05.03.2020 10:46:37.9950000
700208; Achtung: Durch Satzsuchlauf erfolgte Programmanwahl manuell! Programm fortsetzen mit NC-Start; sinumerik_alarm_plc_pmc; 05.03.2020 10:49:04.6990000; 05.03.2020 10:49:33.8420000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 05.03.2020 10:49:12.1910000; 05.03.2020 10:49:14.7600000
67308; WZ-Lader: EL/ES/E-Achse im Störbereich Q-Achse (Werkzeug - Magazin)  ==>> Kanal 3 Satz N601045; sinumerik_alarm_nck; 05.03.2020 10:52:50.1450000; 05.03.2020 10:52:56.5830000
511303; SET-Alarm von NC Kanal 3 aktiv; sinumerik_alarm_plc_pmc; 05.03.2020 10:52:50.2930000; 05.03.2020 10:52:56.7860000
67308; WZ-Lader: EL/ES/E-Achse im Störbereich Q-Achse (Werkzeug - Magazin)  ==>> Kanal 3 Satz N601045; sinumerik_alarm_nck; 05.03.2020 11:13:22.8140000; 05.03.2020 11:13:29.1680000
511303; SET-Alarm von NC Kanal 3 aktiv; sinumerik_alarm_plc_pmc; 05.03.2020 11:13:22.8560000; 05.03.2020 11:13:29.1520000
910468; Q_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 05.03.2020 11:58:17.3120000; 05.03.2020 12:00:18.7580000
910474; E_1_-Achse: Achse hat Fahrbefehl, kann aber nicht verfahren (Override, Vorschub-Halt, $AA_OVR, $AC_OVR, SI-Stop); ; 05.03.2020 11:58:17.3790000; 05.03.2020 12:00:18.7580000
754952; ZMag.: Quelle Magazin 1/1 Platz gleich Position der Q-Achse   fehlt; sinumerik_alarm_plc_pmc; 05.03.2020 12:33:52.3630000; 05.03.2020 12:34:05.7560000
754987; Q1-Achse: Mag. 1/1 in Rasterposition zur Beladestelle   fehlt; sinumerik_alarm_plc_pmc; 05.03.2020 12:33:52.3640000; 05.03.2020 12:34:05.7560000
67307; ZM-Achse nicht in Grundstellung (ZM_HOME_POS)  ==>> Kanal 1 Satz N60300; sinumerik_alarm_nck; 05.03.2020 12:36:32.0470000; 05.03.2020 12:36:43.6040000
510219; SET-Alarm von NC Kanal 1 aktiv; sinumerik_alarm_plc_pmc; 05.03.2020 12:36:32.1190000; 05.03.2020 12:36:43.9560000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 16:14:37.0120000; 05.03.2020 16:14:37.9290000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 16:14:37.2200000; 05.03.2020 16:14:37.9290000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 16:14:37.4200000; 05.03.2020 16:14:37.9290000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 16:14:37.6280000; 05.03.2020 16:14:37.9290000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 16:14:37.8360000; 05.03.2020 16:14:37.9290000
16927; Kanal 2: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 05.03.2020 16:14:38.0480000; 05.03.2020 16:14:40.4140000
; ----- Start Alarmerfassung -----; ; 06.03.2020 06:22:12.5190000; 06.03.2020 06:22:12.5190000
27002; Achse X_1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:52.8400000; 06.03.2020 06:22:53.0440000
27002; Achse Y_1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:52.8400000; 06.03.2020 06:22:53.0440000
27002; Achse A_1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:52.8480000; 06.03.2020 06:22:53.0520000
27002; Achse SP1 Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:52.8480000; 06.03.2020 06:22:53.0520000
27002; Achse Z_1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:52.8500000; 06.03.2020 06:22:53.0540000
27002; Achse B_1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:52.8500000; 06.03.2020 06:22:53.0540000
201798; Achse B_1_ DRV_3.14:2 (15), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:52.8360000; 06.03.2020 06:22:53.8970000
201798; Achse A_1_ DRV_3.14:3 (17), Komponente NX_104 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:52.8360000; 06.03.2020 06:22:53.9130000
201798; Achse X_1_ DRV_3.3:3 (11), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:52.8360000; 06.03.2020 06:22:54.0010000
201798; Achse Y_1_ DRV_3.3:5 (12), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:52.8360000; 06.03.2020 06:22:54.0170000
201798; Achse Z_1_ DRV_3.3:4 (13), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:52.8360000; 06.03.2020 06:22:54.0340000
201798; Achse SP1 DRV_3.3:7 (18), Komponente NCU_01 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:52.8360000; 06.03.2020 06:22:54.0490000
27002; Achse ZM1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:53.2020000; 06.03.2020 06:22:53.4060000
27002; Achse Y_2_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:53.2020000; 06.03.2020 06:22:53.4060000
27002; Achse ES1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:53.2040000; 06.03.2020 06:22:53.4080000
27002; Achse E_1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:53.2040000; 06.03.2020 06:22:53.4080000
27002; Achse Q_1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:53.2060000; 06.03.2020 06:22:53.4100000
27002; Achse EL1_ Teststop läuft; sinumerik_alarm_nck; 06.03.2020 06:22:53.2060000; 06.03.2020 06:22:53.4100000
201798; Achse Q_1_ DRV_3.15:2 (22), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:53.1950000; 06.03.2020 06:22:54.3420000
201798; Achse EL1_ DRV_3.15:4 (24), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:53.1950000; 06.03.2020 06:22:54.3580000
201798; Achse ES1_ DRV_3.15:6 (26), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:53.1950000; 06.03.2020 06:22:54.3710000
201798; Achse E_1_ DRV_3.15:5 (28), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:53.1950000; 06.03.2020 06:22:54.3870000
201798; Achse ZM1_ DRV_3.15:3 (30), Komponente NX_105 (1):SI Motion P1 (CU): Teststopp für Bewegungsüberwachungen läuft.; fhy101011_05103400; 06.03.2020 06:22:53.1950000; 06.03.2020 06:22:54.4030000
16927; Kanal 2: Aktion 'Wechsel in Handbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 06:57:06.2830000; 06.03.2020 06:57:10.1860000
910510; Spindel: Werkzeug : 201380 Duplonr.: 1 Störgrenze Schwinggeschwindigkeit (v_eff) überschritten oder Unwucht (siehe GROB-Spindeldiagnose); ; 06.03.2020 07:00:20.8750000; 06.03.2020 07:00:28.8140000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 06.03.2020 07:48:02.0830000; 06.03.2020 07:48:03.4690000
120200; Bildaufbereitung unterdrückt, bitte warten.; sinumerik_alarm_hmi; 06.03.2020 07:49:39.0390000; 06.03.2020 07:49:42.0180000
67308; WZ-Lader: EL/ES/E-Achse im Störbereich Q-Achse (Werkzeug - Magazin)  ==>> Kanal 3 Satz N601045; sinumerik_alarm_nck; 06.03.2020 08:09:21.7150000; 06.03.2020 08:09:51.4410000
511303; SET-Alarm von NC Kanal 3 aktiv; sinumerik_alarm_plc_pmc; 06.03.2020 08:09:21.7580000; 06.03.2020 08:09:51.4990000
67308; WZ-Lader: EL/ES/E-Achse im Störbereich Q-Achse (Werkzeug - Magazin)  ==>> Kanal 3 Satz N601045; sinumerik_alarm_nck; 06.03.2020 08:15:18.3290000; 06.03.2020 08:17:04.1780000
511303; SET-Alarm von NC Kanal 3 aktiv; sinumerik_alarm_plc_pmc; 06.03.2020 08:15:18.4250000; 06.03.2020 08:17:04.2740000
62303; Kanal 1: Satz N1153: Vertrauensbereich überschritten ; sinumerik_alarm_nck; 06.03.2020 08:51:53.3110000; 06.03.2020 08:56:46.1550000
61303; Kanal 1: Satz N697728: Vertrauensbereich überschritten ; sinumerik_alarm_nck; 06.03.2020 08:56:46.6750000; 06.03.2020 08:59:17.9990000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 06.03.2020 09:03:59.4340000; 06.03.2020 09:04:03.5520000
10208; Kanal 1: Zur Programmfortsetzung NC-Start geben; sinumerik_alarm_nck; 06.03.2020 09:06:28.0340000; 06.03.2020 09:06:33.1170000
751637; Werkzeug be-/entladen aktiv / alle Kanäle im Reset   fehlt; sinumerik_alarm_plc_pmc; 06.03.2020 09:15:30.6720000; 06.03.2020 09:15:50.5700000
751647; Spindel Fahrbefehl steht an  DB38.DBX64.6*64.7 Status 0 fehlt; sinumerik_alarm_plc_pmc; 06.03.2020 09:15:30.6730000; 06.03.2020 09:15:50.5700000
751637; Werkzeug be-/entladen aktiv / alle Kanäle im Reset   fehlt; sinumerik_alarm_plc_pmc; 06.03.2020 09:16:23.2850000; 06.03.2020 09:16:28.9920000
751637; Werkzeug be-/entladen aktiv / alle Kanäle im Reset   fehlt; sinumerik_alarm_plc_pmc; 06.03.2020 09:16:58.6560000; 06.03.2020 09:17:03.9420000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:22.8760000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:23.0840000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:23.2920000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:23.4600000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:23.6680000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:23.8680000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:24.0760000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:24.2760000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:24.4840000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:24.6840000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:24.8920000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:25.0600000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:25.2600000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:25.4680000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:25.6770000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:25.8770000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:26.0850000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:26.2850000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:26.4930000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:26.6610000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:26.8610000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:27.0690000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:27.2690000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:27.4770000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:27.6850000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:27.8850000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:28.0930000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:28.2610000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:28.4690000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:28.6690000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:28.8690000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:37.0720000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:37.2800000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:37.4800000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:37.6880000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:37.8960000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:38.0640000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:39.2600000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:39.4680000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:39.6680000; 06.03.2020 09:20:13.8940000
16927; Kanal 1: Aktion 'Wechsel in Programmbetriebsart' bei aktiver Interrupt-Behandlung nicht erlaubt; sinumerik_alarm_nck; 06.03.2020 09:19:39.8760000; 06.03.2020 09:20:13.8940000
